"jc2660" "jc2661" "jc2662" "jc2663"
19 14 18 13
1924 1408 1188 1401
73 24 20 45
1043 775 735 886
34 21 11 16
1786 1268 1121 1207
4359 3841 3411 4037
2860 2422 2202 2401
2004 1791 1486 1816
2166 1547 1447 1671
3115 2183 1953 1832
73 40 40 43
2020 1786 1598 1897
2821 2248 1884 2122
2603 2249 1966 2197
31 32 31 29
89 27 50 48
3049 2000 1802 1888
513 287 243 304
2434 2152 1863 2063
67 50 47 33
32 17 14 17
1539 1159 1084 1272
3232 2508 2049 1963
2104 1359 1222 1407
5887 4605 4179 4396
2547 2224 1843 2137
708 579 582 641
37 23 28 22
13 16 10 11
214 191 165 145
276 210 196 269
2786 2596 2151 2435
144 116 102 87
160 97 91 127
875 802 719 834
20 22 22 15
35 26 25 36
33 19 24 14
4001 3464 3128 3341
53 26 29 23
48 42 33 45
61 52 49 51
33 22 16 21
50 31 45 47
133 57 92 119
86 60 76 63
116 76 88 70
2175 1907 1706 1856
1548 1400 1369 1558
1056 902 772 1119
119 94 68 77
230 174 195 235
1560 1235 1114 1413
2437 2178 1954 2399
215 148 124 146
1854 1653 1334 1651
222 156 164 168
195 215 212 292
108 62 55 73
56 37 56 72
148 95 90 78
265 220 186 252
6204 5476 4620 5622
3551 2787 2484 2598
3815 2999 2510 2583
312 136 165 198
41 19 34 32
367 199 174 234
3479 2897 2566 3121
830 693 743 888
4675 3717 3141 3761
48 22 43 30
6427 5522 4636 3836
4469 3813 3077 3182
85 57 51 52
147 133 106 76
50 41 46 40
99 71 70 45
31 25 17 22
67 37 47 35
74 47 38 36
63 59 53 70
61 52 35 35
122 78 80 96
225 198 160 153
61 57 52 53
39 39 23 22
52 27 30 28
40 39 31 34
138 88 88 106
378 243 232 245
189 147 153 202
29 23 18 16
79 53 71 77
67 35 27 23
70 55 36 46
70 36 45 38
37 30 19 26
47 45 57 54
239 223 164 126
50 39 50 43
58 34 23 28
26 16 14 18
148 134 120 162
40 12 33 25
45 47 35 40
79 67 58 76
345 178 238 221
1271 703 658 678
1219 916 941 1018
158 62 90 105
102 47 59 60
246 87 114 150
278 94 141 130
5956 4161 4275 4790
268 135 124 133
121 48 47 45
5192 4230 3803 4250
216 70 99 90
5379 4639 4193 4884
70 41 44 26
256 108 103 150
5154 3645 3417 3935
302 178 179 223
1489 1218 1111 1294
5258 4513 3678 4177
127 60 62 56
5134 4509 3707 4913
558 358 301 392
1079 672 466 464
5505 3891 3640 3770
7554 6705 5779 6979
2926 1884 1649 1886
205 91 101 124
246 147 214 240
88 48 48 74
64 27 30 32
370 184 229 194
216 124 111 134
5707 4437 4147 5065
7996 7408 6956 8541
4892 3361 3105 3797
306 101 118 154
2495 1592 1477 2089
275 114 108 151
7876 6081 5027 5787
1321 1020 1041 1051
30 27 31 39
68 30 43 57
5029 4827 4375 5006
6948 6103 5563 6299
2467 2295 2168 2593
176 85 93 81
9761 8316 7212 8096
3555 2976 2713 3179
70 31 41 46
5983 4507 4018 5531
3236 2572 2418 2824
4750 3656 2811 3350
2525 1807 1469 1720
5130 3814 3197 4307
97 34 38 34
3265 2602 2273 2569
49 20 31 25
32 10 21 19
52 34 25 28
120 51 39 33
2745 2226 2024 2146
94 60 54 42
42 25 32 31
97 80 99 69
91 51 41 47
1951 1237 1077 1249
4484 3359 3088 3851
591 343 365 357
6300 5144 4687 5201
608 587 519 686
3159 2730 2437 2925
4029 3523 3057 3841
3660 3292 2615 3109
374 261 255 303
367 327 312 363
563 442 389 492
19625 14764 12739 15191
326 179 208 206
5695 4889 4473 5399
13688 9991 7114 8980
2241 1500 1398 1680
2615 1642 1613 1785
1061 827 809 1011
911 678 577 735
3142 2934 2585 3048
2581 2386 2113 2593
487 357 363 311
3364 2207 2123 2362
3225 2358 2034 2177
1640 1358 1227 1011
3729 2823 2683 2686
1616 1276 1127 1421
2524 2117 1845 2210
4989 3452 3152 2889
5914 4917 4450 5005
6455 5690 4932 5591
1246 851 862 1039
263 228 238 307
1660 1326 1123 1425
2760 2235 2076 2387
5719 4891 4187 5328
6573 5630 4954 5527
4203 3357 3157 3749
1096 774 750 695
270 192 191 229
21 16 17 15
3410 3106 2865 3387
82 73 64 33
3222 2874 2368 2559
5681 4450 4118 4073
177 139 168 45
5499 4500 3753 3840
97 47 55 55
5127 4251 3813 4085
119 79 87 73
774 539 492 479
133 67 86 51
103 63 71 102
74 32 54 35
75 35 36 51
3382 2588 2230 1891
2422 1953 1782 1613
41 21 30 26
24 29 15 11
54 40 42 25
158 87 95 105
1954 1589 1473 1399
1427 1287 1152 1201
511 521 420 460
239 172 151 223
2855 2581 2198 2022
44 19 24 17
247 189 123 170
1038 706 853 737
75 50 39 51
2141 1734 1486 1902
5272 4302 3828 4299
4468 3747 3220 3308
1232 1095 927 501
44 34 32 8
109 62 61 47
107 54 56 52
3005 2959 2591 3144
4315 3572 2981 3391
684 678 659 799
233 200 176 250
19 22 23 21
2635 2382 1971 1978
182 205 193 73
2766 2233 2190 2602
47 37 33 34
56 44 51 62
141 94 110 128
774 571 599 697
2150 1624 1472 1621
436 348 339 556
1473 1271 1179 1264
1020 789 772 868
1206 966 956 982
61 50 60 39
103 42 52 56
3279 2900 2575 2399
1731 1459 1426 1606
1461 1406 1225 1467
3711 3155 2895 3250
2313 1740 1667 1679
74 36 39 28
2153 1752 1583 1819
33 25 34 35
4454 3816 3064 3402
1825 1582 1394 1469
1998 1515 1489 1518
398 303 253 320
24 11 12 12
104 84 70 82
17 15 18 2
2818 2274 2256 2404
39 30 23 25
220 129 165 111
2968 2433 2169 1900
63 63 45 30
83 68 49 59
81 29 57 52
885 675 634 571
74 62 44 10
92 110 109 30
1720 1470 1403 1641
1472 1154 946 1089
15760 12612 9982 9355
225 177 143 140
1379 1121 1076 1130
1640 1432 1421 1708
1365 1013 1115 1261
2343 2020 1712 1820
2665 2438 2230 2611
33 15 24 8
2549 2141 1923 2181
117 74 85 68
2968 2578 2450 3027
832 524 536 605
1111 765 754 941
332 237 282 328
679 507 508 601
959 640 682 667
356 290 305 378
2588 2053 1792 2182
4561 3770 3203 3456
1141 1006 985 981
61 32 39 46
36 20 23 24
37 29 23 19
112 70 78 95
244 154 181 166
1209 1071 883 1162
557 492 574 735
4894 3492 3459 3567
2817 2812 2261 2685
279 198 262 308
123 84 92 103
5128 4134 3452 3828
4899 3900 3653 3564
3214 2558 2412 2742
119 61 64 77
4208 3580 2911 3305
199 152 122 132
1486 951 1008 1139
3849 3063 2698 3015
33 7 25 15
6815 6349 5052 5183
1443 1090 1227 1431
217 122 122 169
91 55 73 68
3049 2897 2472 2003
4138 3488 2891 2867
4328 4157 3489 4003
6152 4545 4096 3860
766 543 625 491
2567 2282 1933 2397
4118 3782 3024 3717
4832 4186 3471 3833
4123 3912 3407 3563
3162 2735 2356 2618
30 23 26 20
425 387 365 410
810 566 558 471
133 58 77 67
78 57 44 53
2186 1786 1829 1817
1460 1289 1136 1493
78 27 35 42
3510 2969 2458 2881
3515 2844 2453 2657
83 63 59 80
54 24 32 36
867 694 780 892
42 22 26 21
1624 1375 1251 1595
2072 1593 1305 1315
73 58 54 57
366 356 346 437
36 14 26 13
15 20 26 32
450 425 401 486
1774 1434 1315 1424
187 198 199 220
416 384 414 442
40 15 21 15
1143 910 855 835
101 91 76 126
116 59 78 78
1761 1505 1250 1027
3717 3154 2824 3127
1058 737 704 656
174 135 131 141
6389 5375 4521 5203
2448 1925 1758 1652
24 11 21 7
430 266 262 292
20 17 11 6
78 58 51 60
2900 2394 2159 2575
33 20 15 15
216 192 208 205
68 45 26 18
912 647 630 691
787 548 524 564
1883 1748 1476 1590
3781 2866 2435 2338
62 36 35 43
63 57 56 85
144 86 87 82
2249 2032 1603 1922
1810 1372 1183 1180
1032 863 769 948
1006 768 774 809
1233 888 868 802
1241 786 732 698
1165 1112 920 1062
68 39 35 62
2617 2084 1751 2191
1152 900 797 838
404 297 264 307
1715 1328 1356 1544
1594 1348 1185 1110
512 337 349 383
2383 1802 1530 1560
3625 3007 2605 2886
3101 2203 1945 2284
1883 1288 1220 1220
2062 1642 1471 1750
4702 3588 2914 2945
2592 1968 1737 1487
120 60 62 77
4127 3304 2769 3286
25 13 8 13
2248 1388 1224 1266
1149 917 904 726
2175 1540 1488 1474
804 730 471 586
4046 3651 2957 3431
2286 1792 1687 1884
135 115 111 177
461 436 388 404
274 192 211 222
41 21 10 27
569 492 554 702
59 39 43 38
721 632 589 398
87 50 62 62
291 272 295 337
940 785 790 1039
147 125 119 75
54 36 36 54
1575 1366 1275 1555
351 287 298 362
515 435 421 478
34 13 21 14
2882 2451 2093 2607
172 156 145 155
52 32 40 35
107 58 61 30
120 105 83 93
81 69 63 66
68 72 89 82
252 202 191 262
475 405 370 436
3109 2949 2287 2184
50 33 34 13
57 43 44 38
898 759 711 807
617 437 455 547
3536 3082 2472 2554
2494 2288 2114 2343
37 14 35 13
1123 938 845 772
1788 1557 1403 1601
795 568 534 536
981 831 785 808
3394 2761 2165 2126
1516 1100 1016 971
1658 1451 1291 1033
38 30 32 49
527 392 363 376
91 90 59 72
46 31 30 29
618 567 728 753
29 28 25 18
1587 1299 1177 1460
3386 2716 2363 2774
1307 938 930 1025
4052 3200 2723 2921
341 200 209 271
3381 2671 2421 2195
3092 2334 2182 2312
3358 2571 2276 2347
70 60 48 58
2917 2325 2131 2235
376 416 358 457
2639 1959 1669 1770
1874 1507 1335 1390
2041 1592 1429 1695
135 132 175 171
380 307 262 333
571 525 489 617
937 835 744 934
1589 1167 1084 1084
73 52 88 76
308 178 191 212
6165 4948 4258 4402
2026 1715 1455 1717
2224 1944 1862 1918
3489 2577 2668 2795
2234 1742 1568 2001
915 515 502 501
3769 2586 2335 2676
3420 3572 2868 3621
587 310 350 394
2485 1782 1666 1780
114 84 88 103
5223 4597 4197 4732
2994 2018 1904 2184
6764 5489 4891 5539
6014 4764 4191 4961
7452 6135 5276 6239
3941 3191 2787 3153
4833 3904 3591 3280
5654 4535 3946 4078
3391 2285 2128 2189
28 18 20 20
29 30 24 22
45 30 24 32
2124 1752 1907 2317
73 47 52 65
767 582 610 685
28 15 13 21
5325 4304 4120 3900
2934 2581 2036 2557
3560 3040 2712 2836
390 286 261 304
274 206 163 191
123 81 61 65
159 124 139 140
2803 2114 1879 2168
181 85 83 90
405 266 270 272
78 25 33 34
5302 3752 3332 3633
5050 3674 3272 3222
3252 2514 1960 2267
68 30 37 47
865 683 611 779
162 101 107 128
85 24 43 29
1290 944 754 787
8937 7553 6586 7458
4062 2980 2760 3519
4955 3534 2956 3677
5722 4078 3304 4361
139 50 30 41
9057 6186 4538 5585
952 564 538 683
289 129 144 174
1658 1110 1086 1111
6119 5132 4337 4840
5011 3828 3264 3743
234 123 141 155
854 608 545 616
3551 3051 2631 3360
135 52 60 57
7272 5745 4831 5542
96 73 72 89
100 74 59 75
1623 1163 995 1135
62 32 29 27
3107 2435 1965 2420
77 52 48 53
108 71 70 82
152 83 63 82
60 34 45 46
1479 1252 995 939
2461 2112 1896 2234
4949 4303 3860 4606
134 64 70 82
2479 1976 1754 2177
3175 2741 2663 3279
3677 3008 2559 2907
5157 4717 4030 4776
70 53 40 45
1348 1136 1038 1354
8889 7277 6275 7027
1473 994 901 1023
180 109 109 125
213 120 122 170
37 36 28 33
237 193 178 215
1726 1368 1191 1424
236 104 112 102
92 36 33 37
72 41 39 36
7584 5256 3825 4671
2462 1987 1700 2189
7515 6373 5489 5711
210 122 113 150
3194 2428 2349 2936
333 261 265 340
81 43 28 25
514 295 298 368
3793 3498 3109 3764
1021 774 679 691
254 189 181 181
44 36 39 39
2104 1912 1628 1926
2065 1663 1446 1925
33 22 15 9
7082 6380 5427 6293
89 34 53 36
9139 7666 6674 6797
8473 7656 6450 6908
1087 753 748 895
21 29 30 32
41 36 25 10
344 321 289 381
110 61 63 30
5058 4163 3175 1678
562 311 329 302
514 391 493 476
137 101 127 143
27 19 23 29
2616 2517 2150 2337
35 9 16 4
925 688 691 596
99 61 87 60
57 33 33 23
43 23 34 22
29 21 14 21
2165 1756 1674 1867
5394 4589 3918 3277
7318 6472 5548 6403
350 178 169 193
2829 2065 1732 1891
441 224 206 210
156 129 173 176
40 31 35 20
2966 2943 2546 3301
6666 5497 4825 4621
2235 1999 1808 2083
152 141 95 160
2026 1609 1468 1555
371 266 264 350
676 563 499 638
37 29 24 39
688 515 543 597
735 399 437 404
695 631 606 804
2632 2491 2078 2604
3537 2922 2561 1998
1893 1604 1491 1134
2080 1927 1855 2058
460 306 311 330
1056 766 673 790
101 87 65 80
5256 4473 4025 4723
39 33 20 24
517 409 328 364
270 163 146 154
68 34 40 62
3714 3380 2810 2059
93 89 131 29
25 17 22 25
5735 4676 4234 4274
8205 6517 5346 6515
97 29 40 38
8736 7066 6079 6501
635 354 379 413
5829 5199 3904 4520
6257 5830 4841 4302
4721 3849 3352 3513
606 398 410 367
199 127 123 97
490 355 344 290
6793 5335 5187 6201
153 102 120 44
3480 2819 2570 2520
37 48 34 7
1559 1086 1032 1254
865 689 519 276
61 38 59 18
1300 1160 1127 1298
58 38 40 60
4153 3575 3180 2869
43 40 57 12
5840 4708 4098 4851
1490 1070 1108 1110
36 20 22 10
2708 2088 1756 1813
311 215 197 206
1741 1380 1201 1184
1884 1478 1371 1802
633 626 561 671
266 152 189 210
3795 3388 2761 3200
3415 2971 2493 2240
328 286 291 319
22 20 7 14
13 9 17 16
52 28 18 24
2810 2713 2105 2500
252 191 194 253
5862 4922 4133 4637
4640 4560 3945 4327
87 48 59 78
3739 2566 2321 2975
3058 2300 2092 2535
2044 1633 1530 1699
201 126 129 161
138 101 108 105
8992 7978 6277 7876
5487 4067 3421 3880
8758 7142 6341 6879
5115 4072 3644 4188
191 75 98 42
303 145 151 205
12674 9874 8726 8949
8120 6538 5856 6515
3937 3000 2758 2833
6449 5097 4839 4899
9778 7602 7294 7528
4177 3066 2702 2792
4336 3662 3183 3618
5230 4788 4206 4783
237 164 143 174
23 10 15 10
6257 4835 4468 4550
624 359 443 431
110 42 46 40
4838 4285 3850 4071
70 50 40 51
3209 2255 2281 2395
6479 5312 4552 4606
3641 2691 2329 2882
7872 6090 5571 6096
61 15 36 12
5055 3490 3088 3493
7158 5540 4831 5388
4488 3423 3046 3650
5253 4286 3737 4679
291 244 266 276
644 433 472 519
48 15 26 29
2440 1575 1533 1584
3337 2102 1919 1841
14367 9809 8348 9983
616 461 409 528
6043 4817 4511 5046
1365 954 915 1046
32 32 25 32
2351 1755 1760 1955
7200 5241 4321 5279
2464 1713 1655 1892
2901 2113 2229 2297
537 382 358 419
425 281 322 350
10383 7945 7024 8038
5692 4845 4635 5012
7390 5600 4831 5827
74 21 39 24
263 74 90 93
9894 7435 6394 7086
330 158 178 147
4736 3532 3266 3863
6389 4790 4197 5407
8008 6374 5618 5800
3288 2118 1948 2583
928 544 669 663
609 325 409 390
173 125 127 155
2819 2071 1714 2244
91 44 55 33
70 33 45 36
5704 4464 3939 4419
4635 3061 2990 3545
274 150 181 182
109 68 83 93
145 68 72 72
78 38 51 38
9389 6808 6289 7123
1087 647 689 829
4893 3219 2882 3317
6780 5335 5112 5303
33 34 34 21
2363 1646 1864 2042
3858 3005 2659 3168
426 264 328 373
111 47 77 93
126 61 62 72
719 512 530 691
49 18 28 15
10181 8451 7811 8728
177 58 49 51
119 40 52 46
93 45 47 47
5321 4662 4187 4900
74 44 26 45
5163 4557 3687 4534
7070 5866 5085 5569
3653 2770 2519 2904
10952 8552 7694 9446
724 585 533 598
146 110 92 100
2766 2486 2122 2356
33 8 19 25
276 233 208 245
177 191 162 206
77 71 60 74
2645 1953 1897 2036
74 40 70 61
7378 5398 4791 5039
4328 3314 2961 2551
656 427 392 389
1448 1266 1271 1582
2911 2239 1860 1861
10604 8351 7096 7156
46 21 29 32
566 400 412 450
104 41 64 71
121 94 98 123
4804 3875 3224 2577
75 89 55 67
34 32 31 48
727 435 437 477
20821 15165 12266 12247
81 83 88 25
8526 7330 6076 6962
4377 3739 3318 3735
4189 3372 2854 3058
872 611 693 728
342 255 270 151
4347 3428 2963 3099
89 34 35 28
6311 4554 3796 3604
67 31 41 34
6298 5149 4853 4713
5213 4843 4087 4584
3114 2874 2697 3094
5609 4452 3865 3820
6505 5242 4313 4649
5224 4259 3623 3806
646 494 543 673
8834 7130 6541 6480
443 387 450 531
522 314 299 172
194 128 103 89
11767 11265 9305 11457
3023 2203 2075 2312
8621 6790 5772 6187
45 34 42 43
26 20 23 16
190 141 128 142
69 84 44 74
3066 2433 2132 2290
6998 5605 5513 6407
1214 1149 1006 1115
10714 8053 6519 7623
4700 3731 3266 3423
767 563 409 541
5397 4383 3823 4211
54 52 52 56
1527 1360 1251 620
382 290 200 204
238 136 177 160
43 36 39 27
1284 1093 1148 1296
422 362 401 472
396 297 321 300
65 42 63 55
67 55 40 70
5267 4858 3846 4477
77 23 47 42
584 398 361 315
1675 1441 1211 1566
108 67 87 50
1757 1201 1236 1546
1456 1136 1042 1243
1011 738 544 526
5002 3824 3406 3488
6673 5466 4687 5029
808 578 585 647
6054 5298 4432 3321
292 236 202 237
54 66 54 44
30 25 18 29
24 27 16 32
527 360 444 470
2465 1989 1963 2124
2848 2323 1776 1280
118 75 97 133
4435 3860 3408 3588
60 55 58 54
137 102 96 119
1423 1261 1214 1514
227 215 163 147
459 384 351 328
908 602 588 641
3825 3478 2931 3334
583 418 385 425
269 248 216 212
1235 894 859 981
4060 3631 2933 2336
8365 6844 5439 5765
62 69 65 77
22 11 23 4
2690 1983 1962 2369
1399 1367 1194 818
102 83 69 81
452 354 275 301
56 37 59 31
42 41 60 37
26 18 19 16
64 49 43 51
1001 672 795 949
214 124 126 108
7094 5903 4852 5494
9596 7703 6673 7972
6189 5390 4545 5206
592 433 479 570
736 495 454 525
51 28 33 52
3020 2612 2569 1782
578 450 450 557
4906 3535 3169 3761
4626 3399 2891 3241
3047 2402 2037 1963
6031 4859 4146 4539
5584 5019 3944 4496
2092 1825 1767 2146
4474 3566 3043 3440
940 656 657 845
93 76 70 86
2932 2450 2324 2939
6006 4743 4116 3945
1560 1282 1194 1356
4429 3922 3690 3960
1988 1646 1781 2081
2537 1974 1865 2221
9284 7510 6586 6830
7380 6303 5578 6730
2300 1598 1623 1994
92 31 31 25
5706 4568 3857 4646
2182 1739 1586 1388
3981 3272 3039 2563
3313 2710 2339 2010
120 70 82 87
1893 1447 1338 1242
3187 2859 2380 2881
299 264 222 264
204 132 155 172
4140 3207 2653 3213
323 250 224 300
43 29 28 19
46 11 29 13
59 33 32 25
542 377 398 311
69 21 48 39
91 49 55 27
10896 8625 7695 9352
5921 4758 4172 4443
3898 3244 2658 3261
49 17 30 34
496 301 303 424
3931 3006 2642 3126
3332 2881 2484 2432
816 720 708 864
3690 3403 3021 3462
85 33 50 36
248 153 158 173
59 42 45 10
95 46 34 46
2876 2410 2108 1638
36 12 33 40
1854 1535 1209 1193
357 261 276 226
4563 3861 3269 3695
2873 2462 2203 2595
6986 5779 5205 5053
5296 4350 3838 3900
3757 2895 2516 2587
30 10 19 17
4378 3613 2953 2942
38 36 34 11
69 42 46 52
29 13 13 19
137 109 99 137
3170 2675 2364 2777
6081 5614 4483 4817
802 771 722 867
85 20 34 39
2464 1873 1713 1828
2239 1846 1484 1860
6974 5577 4720 5786
1578 1180 1193 1108
5999 5043 4264 4799
4984 3274 2833 2668
7036 5074 4234 4293
984 745 873 962
169 102 134 153
38 20 22 16
3513 2943 2669 2893
2378 1829 1815 2002
5512 4457 3846 4582
1473 1184 1289 1680
50 30 38 42
2603 2210 1870 2172
1150 753 726 783
6105 5865 5075 5414
57 28 41 42
130 86 88 100
79 31 47 21
2963 2182 1777 2000
4000 3217 2678 3289
5766 4983 4697 4882
2766 2396 2175 1705
185 110 101 143
5810 4689 4621 5702
2694 2804 2288 2474
1324 1120 1149 1245
3841 3217 2896 1984
368 232 217 248
34 46 13 20
156 108 96 82
1534 1224 1135 1388
171 83 87 75
217 149 163 156
3143 2399 2223 2356
509 301 258 278
3895 3128 2814 2987
43 18 20 21
394 283 387 439
6406 5157 4855 5790
1662 1285 1046 1227
108 78 52 83
163 117 87 141
2567 1920 1818 2124
3010 2281 1924 1977
81 51 48 55
159 123 108 119
34 31 28 25
3135 2397 2190 2339
219 146 133 112
39 46 26 37
277 260 267 300
17 19 15 16
149 158 171 88
135 90 68 83
41 33 22 32
375 248 280 293
453 290 332 283
51 42 32 15
8366 7783 6538 7320
7257 6101 5196 5610
1832 1181 1109 1127
654 473 476 285
741 458 558 506
4022 3282 3110 2986
4938 4380 3789 4330
3005 2293 2102 2514
4885 3367 3053 3435
10266 8359 7110 8232
6551 5508 4566 5833
67 27 40 25
4055 2964 2577 2929
4001 3627 3286 3554
3171 2554 2153 2510
1573 1401 1163 1474
40 22 32 38
106 74 66 49
805 442 504 567
3592 3048 2790 3303
3866 2916 2581 2812
6155 5483 4863 5798
513 369 328 372
1484 1205 1073 1331
697 456 493 528
5228 4313 4150 4505
4260 3708 3324 3953
4075 3117 3210 3859
345 171 257 330
4310 2999 2747 3486
5515 3806 3273 3837
2527 1905 1834 2304
1205 947 912 1127
111 99 61 75
91 48 58 41
59 28 31 35
1812 1272 1200 1322
121 81 60 94
109 53 74 71
1178 701 731 725
8517 6021 5712 6692
11969 8733 8022 9984
28 12 16 18
430 263 283 374
4562 3813 3814 4129
7519 6729 5769 6908
51 34 36 41
497 260 288 317
282 196 189 260
309 272 239 261
112 65 77 79
1794 1524 1331 1294
35 21 47 49
179 95 124 165
6902 5290 4276 4692
2383 1814 1726 1695
146 53 85 86
136 67 56 71
79 33 43 43
78 18 24 29
3578 3034 2699 3034
79 23 35 27
395 206 285 222
2954 2557 2210 2387
5676 4514 3915 3869
5796 4851 3801 4551
3417 2520 2416 2457
245 135 168 104
3967 3926 3220 3774
2399 1879 1795 1720
7251 6233 5166 5818
237 111 122 154
39 11 20 8
9144 7078 6281 6961
190 127 155 163
41 17 15 23
3397 2515 2492 2952
278 147 145 152
9877 8376 6944 7708
1001 886 830 1172
98 46 67 81
9860 7386 5725 7251
49 24 40 34
463 246 224 211
5159 3598 3091 3440
403 345 250 80
5157 4311 3658 4160
28 6 19 9
6727 6040 5435 5955
44 21 33 8
1418 1108 1186 1348
7279 5598 5290 6600
227 166 160 242
4775 3934 3497 3883
131 49 49 45
177 53 67 84
87 31 43 40
7284 4813 4237 4198
93 57 68 59
104 69 66 84
120 67 73 79
50 24 32 38
43 27 48 47
35 16 19 22
92 51 58 78
455 292 431 467
8594 7922 7118 8612
41 17 30 13
65 24 41 26
10128 8917 7813 8788
3916 3172 2839 3221
682 427 480 485
357 223 247 275
221 123 144 138
95 79 61 69
992 665 671 826
1002 910 828 903
80 34 42 37
1096 956 792 963
40 55 52 49
1222 1182 1001 1280
676 713 639 779
1479 1234 1222 1340
61 36 52 44
339 300 324 334
325 174 197 151
2193 1849 1434 1781
1365 1221 1260 1489
26 17 17 16
1084 959 1043 1104
361 316 305 410
44 33 37 20
30 36 36 29
2888 2749 2371 2796
2758 2344 2041 2237
660 541 576 683
31 21 17 34
11 21 14 21
27 17 27 23
72 64 69 67
453 377 368 423
2230 1722 1456 1817
1418 1252 1109 1259
2204 1593 1509 1768
76 56 66 55
1675 1577 1341 1456
2100 1577 1448 1690
2857 2527 2191 2324
56 49 47 71
105 86 83 78
2034 1685 1428 1557
123 72 129 147
115 54 74 69
1998 1876 1578 1750
305 308 327 366
136 90 105 150
2699 2319 2214 2752
2077 1691 1580 1641
2592 2103 1827 2135
862 693 728 902
135 75 91 104
1467 1241 1149 1486
88 58 55 40
3486 2516 2146 2438
2335 1949 1713 2036
122 73 83 104
170 108 112 140
47 26 42 55
202 154 159 173
253 221 211 255
73 83 85 89
439 428 380 477
101 58 60 99
203 148 116 146
135 89 115 90
3796 3451 3019 3436
14 15 19 6
1059 1027 956 1103
27 25 18 22
2939 2669 1883 2348
98 69 79 26
406 348 316 375
263 191 209 177
87 69 62 45
30 26 24 29
1079 1102 862 1030
258 164 197 167
12 18 19 5
36 23 47 45
201 217 171 238
2230 2051 1926 2202
3624 2902 2549 2482
1225 1166 1099 1226
3855 3309 2805 2692
1271 1032 1019 1166
170 134 114 96
1808 1527 1582 1805
60 43 43 39
4152 3479 2922 3064
2704 2025 1765 1887
285 240 192 100
1416 1118 1139 1036
731 620 586 707
26 18 22 15
482 379 364 380
1581 1175 995 1154
1701 1544 1329 1591
2459 1929 1677 1903
1282 1040 972 1214
241 143 129 118
202 106 113 183
1532 1132 1113 1247
1480 1232 1239 1306
1503 1193 909 1104
