"jc2656" "jc2657" "jc2658" "jc2659"
11 5 40 18
43 42 26 16
1321 2041 4529 2948
1099 1757 3824 2962
895 1351 3046 2259
1662 2470 5111 3270
908 1575 3562 2673
259 294 986 534
65 104 178 171
26 29 58 40
356 526 1063 835
71 78 267 176
758 850 2157 1343
22 51 99 60
33 37 110 70
44 60 185 62
363 428 1020 575
592 768 1563 948
293 405 1142 575
680 1089 2245 1666
263 293 766 560
61 39 135 83
101 109 282 157
568 727 1509 865
674 707 1807 1206
125 183 434 335
49 14 36 16
1390 2539 5321 4155
25 29 49 35
368 582 1283 1028
414 644 1170 923
228 312 781 576
310 488 1049 843
428 578 1546 1114
20 17 9 10
698 853 1626 1018
694 872 2041 1092
49 42 36 24
21 19 75 47
112 103 66 23
1049 1390 3340 2236
29 40 61 24
18 20 50 39
28 28 91 75
519 798 2104 1136
707 1226 2757 2146
618 647 1556 783
166 227 469 304
17 18 43 27
116 100 314 177
202 146 250 118
153 184 479 354
335 383 1199 617
134 122 387 192
317 380 806 682
691 845 2053 1551
1053 1566 3335 2781
3031 3326 6705 3335
1232 1880 4269 2966
117 107 331 102
68 45 156 76
75 92 210 132
563 655 1406 946
2051 2514 6033 2713
80 72 47 23
258 170 186 83
53 46 23 22
62 51 40 21
1809 2214 4782 3394
92 62 72 39
2237 3117 5890 4047
3314 5495 11052 8837
146 135 126 60
157 142 109 62
904 1267 3072 2348
99 67 64 33
1008 1205 3028 2178
120 55 143 75
95 71 53 38
245 272 204 122
43 75 145 123
1152 1408 3593 1359
2180 3019 6242 3889
1212 1906 3414 2670
250 344 944 671
769 1138 2749 2273
220 269 546 342
2737 3941 8027 5922
1426 2204 4288 3593
476 753 1554 1276
79 81 49 32
1485 2058 3645 2274
141 152 83 53
93 84 62 52
75 58 145 49
105 80 54 40
361 411 300 226
125 84 48 34
52 15 53 22
107 114 238 109
831 1172 2505 2248
37 34 135 177
962 1182 2596 2227
2239 2920 6654 4122
2940 3485 8711 5393
63 52 27 18
600 667 1447 1288
1859 2757 6453 5177
1175 1491 3283 2619
2085 3270 7223 5733
47 40 26 10
85 37 113 52
660 853 1926 1406
375 478 327 245
220 209 587 380
42 27 81 50
471 722 1596 1116
45 37 143 53
285 407 865 684
205 175 117 110
2068 3495 8679 6650
122 105 238 141
82 82 204 86
2760 4857 12541 10127
46 35 114 68
152 129 86 60
2780 4475 10209 8202
64 57 40 21
38 26 24 8
1226 1707 4005 2741
33 41 56 76
1150 1545 3753 2375
512 781 1599 1418
229 178 150 86
80 38 51 17
657 837 1911 1689
25 25 60 31
135 210 465 379
982 1762 3605 2986
72 54 95 83
362 509 1104 976
99 82 62 28
42 40 174 101
870 1054 2634 1122
1016 1301 3235 1837
26 27 70 54
10 13 18 20
138 111 87 45
12 14 33 28
738 829 1984 1047
831 960 2264 1276
28 31 31 8
94 62 177 173
307 315 806 439
47 46 110 30
22 26 51 24
34 33 71 22
61 73 188 109
154 199 559 343
45 40 113 79
1501 2396 4525 2512
68 31 133 49
86 38 131 57
32 26 95 16
18 11 32 7
26 23 2 4
54 33 22 12
2528 3150 7052 3867
1079 1578 3126 2106
165 223 500 432
680 979 2188 1490
736 1119 2523 1452
72 67 264 138
74 72 51 27
756 1146 2713 1851
75 91 251 139
1270 1902 4419 2938
67 125 231 159
18 27 47 28
1048 1220 2247 1306
60 45 32 27
921 1320 2724 1660
38 40 44 17
730 1272 2811 1983
103 77 219 115
1516 1849 4069 1887
603 805 1699 1223
40 29 118 44
87 93 185 173
95 153 364 244
163 179 125 78
2745 4551 8855 6764
201 246 172 106
1288 1680 4119 2746
124 99 68 81
806 987 1896 1196
48 38 66 72
434 391 309 198
35 27 18 16
385 353 171 149
2553 4150 9218 7622
60 46 28 24
2383 3807 7843 6206
314 358 203 148
1099 1452 3673 2512
933 1396 3284 2567
368 513 292 235
2267 3796 7122 5664
3215 6024 14103 10751
158 174 101 71
14 12 53 32
134 161 461 303
21 11 57 42
31 11 32 12
44 51 143 114
1044 1721 3613 3135
787 1502 2677 2001
696 1204 2593 2273
746 1220 2723 2429
1085 1709 4024 2821
55 61 114 78
370 578 1492 1090
666 901 2373 2042
468 605 1300 1059
2292 3485 8063 6307
430 521 1345 685
1172 1878 4263 3259
6 14 35 23
352 601 1120 812
25 21 60 69
108 130 236 163
1481 1965 4175 3183
1722 2430 5257 4431
54 31 65 17
62 98 69 48
1276 2323 4304 2829
95 120 74 47
1878 3008 5907 4959
770 1118 2590 1897
336 549 1232 994
673 1006 1797 1280
360 442 873 767
144 170 171 178
39 14 16 28
751 1185 2493 2007
260 332 663 528
56 87 156 115
74 95 237 224
1259 1736 3610 2581
112 101 92 55
90 77 92 69
3478 4853 10476 8442
57 39 121 105
170 225 161 114
1409 2126 4807 4229
71 69 85 72
67 66 98 78
1103 1751 3695 3073
5537 8308 17127 12940
34 29 16 19
60 63 41 27
337 364 685 486
55 57 38 29
1724 2593 5846 4769
270 249 243 201
151 104 125 123
283 343 797 669
30 20 37 18
397 459 791 873
93 57 62 68
40 35 23 37
61 67 38 36
1956 2629 5466 4223
41 45 33 47
46 65 42 59
65 42 46 49
459 501 530 448
7655 11029 21978 16933
1438 1790 3403 2296
98 65 54 39
3272 4478 9536 7763
202 256 407 375
555 721 1767 1579
37 12 14 28
42 52 46 38
109 80 95 88
56 86 70 60
3931 5836 11291 8270
101 133 99 43
77 55 44 32
1735 2357 4795 3743
217 244 139 143
123 165 376 105
135 123 84 55
133 137 106 117
35 56 20 36
298 336 274 268
4787 6932 12949 10571
1861 2952 5325 4728
106 114 93 71
133 127 93 61
64 70 52 41
87 85 90 62
224 294 341 280
9752 16725 35365 27627
253 267 120 116
22 29 58 41
172 256 113 67
189 153 109 92
65 84 47 57
115 122 77 59
26 38 77 73
3031 4896 9536 7374
106 134 82 78
166 204 171 146
6300 9438 17200 14875
325 452 303 212
15408 23927 44885 36788
245 284 201 204
50 46 33 32
88 104 123 128
1862 2882 5908 4753
213 215 114 91
2282 2856 5109 3536
6349 9546 19457 14667
2253 3149 6017 4953
2051 3024 5475 4471
139 129 78 46
2727 4267 7799 5884
62 55 51 28
178 181 104 58
154 119 72 33
909 1107 2063 1345
45 41 24 17
74 43 28 17
151 135 105 53
1887 2744 5324 4187
97 95 73 38
79 79 47 14
1925 3269 6810 4675
2 10 44 41
25 35 88 78
59 61 147 59
454 607 1421 1178
280 278 936 314
419 687 1394 1284
214 237 566 368
123 92 306 204
1722 2747 6196 4808
33 33 93 16
109 97 235 82
679 1482 2947 2256
733 1119 2603 1336
1009 1543 3411 2770
497 743 1903 1548
457 688 1483 1058
890 1159 2295 1648
989 1200 2475 1353
1202 1639 3238 2556
861 1188 2903 1736
1155 1568 3414 2355
50 54 72 42
48 41 65 52
212 221 635 282
62 53 172 78
53 34 142 59
1113 1697 3773 2673
107 110 344 186
800 1091 2536 1854
1866 2711 5824 4269
99 85 271 104
30 28 85 49
1064 1640 3636 3171
304 277 651 351
1122 1673 3067 1846
423 581 1177 627
563 602 1331 613
1275 1982 4342 3091
206 293 886 534
42 63 165 148
58 82 204 185
81 74 229 94
40 46 167 104
1151 1875 4172 2484
81 55 48 25
513 923 1959 1491
14 6 56 19
1613 2673 5201 3775
430 595 1428 914
65 34 156 40
561 949 2002 1492
857 1063 2318 1527
764 1274 2434 2112
597 763 1877 1173
24 22 105 38
20 19 30 18
38 46 87 86
87 176 417 431
24 40 68 33
20 29 92 34
15 28 55 35
833 1076 2778 1561
712 1023 2135 1383
788 1029 1884 1338
80 49 37 21
922 1350 2986 2486
1136 1365 2920 1420
706 848 1898 1288
33 38 80 49
1268 1986 4297 3051
169 208 470 275
34 25 17 5
393 465 1317 959
12 17 42 28
420 491 1335 650
24 20 51 27
72 140 378 308
815 1127 2501 1438
334 468 1044 751
93 100 289 223
356 559 1436 1083
84 192 382 428
11 28 64 38
368 615 1588 1259
15 31 68 40
772 1085 2409 1676
895 1124 2437 1620
419 418 887 438
26 22 58 25
107 152 325 302
373 575 1252 781
17 37 63 64
13 23 83 27
22 16 56 35
13 10 45 22
18 22 61 37
38 32 118 41
15 14 47 17
357 383 903 584
778 457 1584 465
43 30 15 9
59 51 36 34
1256 1571 3505 2099
600 774 2142 907
680 939 2121 1017
67 51 17 16
1228 1577 3611 2408
232 290 644 452
544 669 1584 930
1084 1450 3084 2071
25 18 20 7
65 49 24 13
1676 2322 5167 3017
76 80 33 33
645 807 1878 917
38 47 91 60
34 27 26 17
999 1283 2696 1395
106 101 280 214
391 598 1502 1339
173 225 502 442
1076 1417 3088 2628
900 1277 2691 1861
916 1253 2671 1583
792 1018 1959 1212
1009 1255 2767 1820
624 742 1569 1016
819 1177 2258 1707
45 38 113 86
157 188 365 359
1211 1542 2996 1698
101 108 147 72
60 37 39 9
146 163 365 253
305 318 836 495
417 541 1371 859
177 247 519 464
38 13 83 46
99 209 401 350
300 437 1024 795
2215 3131 5852 4142
1191 1465 2706 1800
565 744 1215 767
431 505 1359 760
433 588 1378 1136
1227 1691 3303 2517
355 422 690 441
816 1042 2104 1430
80 74 42 34
366 495 995 701
46 28 19 11
3288 4649 8506 5360
760 867 1726 1347
15 25 25 6
503 694 1306 889
209 373 852 753
349 501 1069 884
20 27 42 30
1217 1534 3446 2266
209 350 787 525
670 966 2032 1386
666 1144 2319 1796
846 1077 2290 1305
224 192 458 373
27 28 27 22
577 923 2098 1721
555 908 2081 1560
40 15 52 14
599 599 1109 898
1212 1427 2774 2025
707 891 1937 1420
129 142 328 273
902 1266 2637 1675
181 197 451 331
37 43 28 12
311 385 1033 594
2270 3365 6764 4529
857 1183 2762 1849
1640 2833 6563 5192
38 26 46 17
384 608 1271 868
30 30 83 125
583 883 1889 1549
29 25 88 48
8 18 48 31
39 33 130 110
128 188 470 325
39 64 123 155
35 44 90 79
86 93 134 93
53 107 151 110
233 460 1046 729
215 259 731 570
40 33 73 20
35 64 144 107
61 74 183 165
6 8 25 14
138 108 304 156
151 208 524 590
88 104 294 241
344 615 1301 973
614 842 1986 1056
16 17 41 13
276 324 877 675
764 1283 2948 2247
135 164 169 129
195 255 655 487
431 724 1367 1099
11 17 32 24
42 52 112 65
392 584 1197 880
453 526 1706 1037
41 34 106 56
930 1123 2548 1672
1588 2399 5001 3320
8 27 23 13
777 1018 2088 1339
1380 2112 4388 3114
964 1541 3257 2470
103 83 273 130
27 48 63 29
96 196 497 482
822 1315 3055 2400
701 977 2315 1593
1120 1440 2820 1910
35 14 65 26
16 9 33 39
1174 1719 3943 2877
826 1254 2880 1809
96 66 37 21
46 46 138 41
170 137 387 253
53 41 31 39
1422 2201 4846 3585
420 462 1022 651
67 54 223 106
1670 2755 5919 5873
1506 2456 5095 3469
10 20 53 42
67 61 225 119
447 738 1624 1308
39 32 103 59
25 27 94 32
1973 4096 9227 7522
37 29 13 4
19 25 47 21
58 76 159 113
776 1124 2726 2041
322 410 906 355
219 358 921 697
800 1012 2354 1955
2220 3236 6565 5143
801 1149 2723 2425
17 30 24 8
702 902 1994 1568
726 757 1615 1123
41 33 35 13
78 64 44 23
2984 4256 9310 6350
206 222 625 324
32 24 95 43
1466 2302 5320 4374
620 1152 2675 2267
1353 1799 4519 3594
539 741 1699 1499
1478 2228 5094 3827
1227 1487 3449 2376
314 465 959 845
12 8 24 24
495 536 1463 1071
627 744 1833 1252
305 467 939 684
24 13 65 17
1347 1976 4187 2514
68 31 29 7
2730 4339 8936 5915
113 99 79 34
639 996 1899 1547
63 38 38 28
172 129 391 128
60 44 37 23
2685 3688 7931 5028
829 1379 2600 2202
1032 1690 3980 3113
29 25 63 11
31 19 44 6
94 128 375 220
35 40 70 15
564 716 1767 1396
49 43 84 66
218 198 502 386
980 1433 3716 3029
1333 2144 4651 2886
30 49 132 100
168 227 444 447
1755 1954 3617 2182
165 198 366 289
1280 1274 2659 1266
90 70 47 29
1824 2281 5475 3057
1840 2647 6083 3883
1669 2658 6106 4687
52 30 43 21
69 52 154 165
87 85 217 184
91 65 172 71
213 272 608 434
818 1195 2839 2241
1617 2095 4537 3176
311 368 1000 862
2776 4345 9463 5925
1738 2851 5428 4316
151 112 316 231
1145 1636 3801 2678
112 98 337 236
1098 1319 3379 2478
1030 1509 3425 2657
494 656 1359 1124
28 29 32 10
1341 2014 4629 2769
576 774 1563 1101
215 167 481 265
902 1066 2713 1846
1398 2195 3874 3324
242 172 514 283
1087 1407 3097 2482
358 338 935 438
2160 3326 6190 4839
1340 1608 3977 2213
431 491 1233 717
2189 3820 7960 6066
1291 1810 3647 3036
51 38 31 29
580 814 2050 1768
828 1192 2017 1694
773 1202 2587 1904
123 146 448 228
687 847 1837 1154
729 887 2241 1638
325 388 965 679
492 698 1436 1157
282 369 829 503
70 77 160 145
221 243 730 434
1154 1716 3926 3158
467 596 1263 1094
48 49 26 14
2447 3409 7395 4387
834 1063 2717 2153
15 16 62 42
351 386 1090 841
536 532 1229 581
33 46 22 15
2419 3839 8520 8464
852 962 2228 1117
85 37 56 21
754 832 2110 1437
626 835 1865 1605
1784 2471 5052 2988
115 154 332 296
47 45 36 24
381 664 1258 909
282 443 779 501
1129 1763 3503 2828
2420 3574 8083 6069
2493 3806 7832 5474
998 1385 2925 1844
1791 2691 6332 4102
1437 2387 5226 3881
242 179 500 204
1028 1590 2963 1878
486 974 1595 1611
142 86 373 140
60 63 221 80
289 317 771 654
13 17 33 22
823 862 2263 1039
57 44 128 93
534 609 1572 535
27 52 132 88
23 15 43 27
680 940 2022 763
1081 1735 3526 2446
567 860 1909 1386
202 235 570 404
285 348 822 565
251 289 758 417
1333 2116 4597 3913
827 1273 2841 2018
43 35 150 89
29 29 94 97
744 897 2239 1243
73 89 206 181
781 1126 2485 1514
1051 1525 3282 2636
2181 3185 6917 5564
2053 3430 8240 6156
108 98 162 40
82 109 289 169
1740 2519 5507 3307
858 1327 2907 2568
1466 2255 5343 3990
113 107 70 46
900 1668 2930 1920
18 13 23 4
1044 1550 3045 1798
121 157 419 262
64 47 59 26
112 61 228 104
2332 3324 7592 5654
69 99 186 186
202 262 621 514
1588 2780 5626 4610
36 47 28 17
473 795 1678 1005
978 1338 2604 1657
45 47 19 10
1490 2179 4814 3680
81 54 16 16
1097 1712 3361 2812
2151 3054 5885 4381
613 948 2032 1643
1503 2015 4269 3628
99 45 175 43
1357 1666 3642 2231
1588 2643 5907 5014
941 927 2531 1284
33 34 16 11
1106 1912 4077 3240
33 40 32 13
66 62 153 89
76 81 232 181
45 41 62 34
813 1076 2196 1640
1809 2503 5974 3190
1940 2137 4827 2958
29 26 34 20
1706 2358 4284 3025
1716 2148 3641 2496
376 459 244 167
2551 3107 6697 4337
82 67 42 21
692 622 1561 992
42 23 58 11
1033 1519 2267 1908
553 715 1240 908
465 619 951 862
370 552 1403 830
1390 1978 3925 2974
69 45 46 16
62 74 47 16
2015 2715 5758 2992
40 29 20 9
66 102 59 36
922 1156 2399 1584
628 985 1911 1039
422 745 1333 1241
10 8 30 24
18 13 41 24
921 1337 3172 2248
25 14 17 17
1768 2684 5160 4433
1517 1890 5035 2753
1868 2666 5324 3229
59 61 39 24
1543 2186 3935 2827
464 607 1410 1060
957 1462 2996 1950
163 87 241 81
1799 2597 5922 4666
130 134 88 50
1123 1665 3464 2165
72 99 199 190
434 538 1337 1029
110 129 267 237
46 51 101 110
747 1116 2047 1801
631 881 1719 1503
489 691 1407 1199
842 1321 3459 2593
730 1026 2731 2002
53 50 143 141
121 180 345 349
1149 1457 3734 1897
212 245 708 488
24 19 116 30
235 220 599 213
1292 1719 3763 2661
3068 3978 7807 5074
2958 3565 6735 3985
30 36 29 11
1354 2337 4316 3558
79 100 91 58
457 812 1947 1336
75 93 122 112
316 367 807 626
61 67 181 149
983 1480 2751 1894
1095 1327 3646 1682
61 67 51 52
45 71 149 158
2042 3227 6516 5163
5190 7814 15202 10645
1529 1802 4095 2442
69 44 30 6
969 1551 2814 2019
2490 3566 7280 5981
80 81 36 42
114 81 56 28
48 42 23 21
1783 2255 4805 2955
79 62 44 32
195 200 121 82
1117 1366 3447 2670
69 49 31 23
57 36 69 29
211 238 633 577
827 995 2669 2081
1750 2984 5921 4760
113 153 449 306
516 1008 1897 1368
60 41 110 68
1099 1799 3453 2699
635 757 1903 1445
1125 1523 3417 2585
47 43 24 17
104 95 87 36
1450 2407 4550 3481
114 100 71 30
744 993 1672 1188
91 99 103 39
643 953 2172 1702
198 216 589 312
1638 2497 4687 3402
1897 2517 4629 2642
3079 4451 8516 5439
33 30 11 12
59 60 32 14
66 53 57 41
2022 2968 5809 4640
1124 1325 2417 1840
97 75 56 41
737 1100 2326 1709
249 329 677 564
115 182 190 144
1641 2504 4456 3922
667 955 1899 1152
63 87 97 56
147 139 276 195
371 676 1022 903
72 89 57 52
26 17 25 23
46 27 22 15
83 72 83 58
808 855 1755 1035
75 54 37 49
48 45 58 12
112 110 94 41
3495 4995 10183 6891
92 55 52 28
99 93 74 26
2008 2931 5622 3846
49 45 22 21
206 202 400 174
1627 2399 4577 3577
171 159 139 84
739 1116 2292 1942
79 110 69 33
114 155 82 80
1327 1923 3542 2897
273 414 462 339
78 56 127 64
280 303 603 568
148 144 87 78
1729 2380 4569 3365
139 184 108 60
87 72 56 50
111 112 104 52
86 105 65 43
2894 4075 7992 5156
1336 1770 3397 1636
49 41 25 10
47 61 38 45
784 1209 2293 1997
165 167 121 58
152 167 118 78
1319 2106 4464 3800
163 177 108 65
112 115 59 49
687 877 2025 1129
64 68 40 18
1280 1827 4088 3213
70 55 79 47
62 98 41 29
885 1077 2133 1734
79 80 33 34
3145 4664 8241 6108
901 1317 2492 1563
31 14 9 13
55 53 48 22
1143 1665 3332 2406
1145 1541 2747 2011
305 311 196 154
1476 2035 4262 3234
67 110 67 49
62 46 29 9
70 79 72 41
1522 2264 4126 3190
1473 2114 4515 3733
18 22 6 20
61 76 39 44
2019 3048 6382 4980
45 50 33 34
888 1265 2682 1636
85 77 64 27
1136 1447 2907 2258
26 17 29 17
468 482 796 324
98 102 71 47
133 123 127 67
2163 3378 7252 6545
41 56 128 102
60 50 63 31
747 907 1921 1310
74 56 69 39
221 266 472 407
164 145 373 317
153 185 467 419
88 71 111 123
182 209 292 227
275 255 374 220
535 576 1056 726
60 64 106 100
294 297 630 484
46 51 22 15
789 928 1701 1362
2643 3793 8537 6336
87 87 143 150
108 131 260 242
65 80 194 134
111 92 116 56
875 1153 2113 1515
73 57 51 33
2743 4365 7678 5274
192 190 425 220
2653 4078 8871 6909
24 20 12 6
1148 1809 2841 2230
60 87 78 56
12 20 24 28
509 916 1831 1304
42 42 25 32
1479 2157 5008 3131
647 808 1389 1190
1149 1357 2878 1178
1307 1793 3592 2672
693 811 1638 1142
764 1204 2334 2090
59 60 178 160
503 758 1451 1422
1037 1433 3455 1641
388 519 1044 889
23 20 39 32
38 28 33 35
442 494 1062 560
1366 1983 3352 2346
928 1260 2700 2157
920 1369 2818 2349
691 1060 2104 1824
52 48 29 17
508 793 1299 1171
653 831 2328 1191
68 63 156 195
62 74 229 172
1073 1513 3461 2575
1032 1439 2660 1755
20 9 26 18
2021 3188 6443 4936
16 13 34 22
69 66 32 24
914 1478 3362 2757
1428 2342 5060 4271
2054 3171 6011 3852
99 77 67 49
235 256 643 499
37 51 35 40
59 34 53 44
603 869 2046 1657
5823 9515 17831 13051
161 190 126 77
112 120 107 77
182 247 169 138
1329 1950 3570 2458
56 49 18 16
342 486 951 643
244 233 656 512
161 108 104 69
82 116 72 71
1338 2392 5748 5535
412 614 1531 1197
110 123 95 66
1527 2409 4179 3632
99 103 75 39
1731 2618 5227 4139
349 378 1154 915
10 30 21 30
1740 2710 4869 3527
150 140 158 106
26 41 48 29
313 431 876 811
204 279 707 486
173 256 638 517
3018 4664 8722 7186
4 10 21 20
1254 2081 4071 2967
1037 1395 2735 2172
91 119 86 49
49 42 30 33
23 30 105 108
153 153 116 105
110 139 108 83
53 91 67 51
2304 3608 7199 6157
46 61 95 95
573 864 1856 1442
82 101 150 96
424 627 877 810
376 475 918 1063
31 26 29 38
83 103 53 48
4375 7274 14644 11753
209 213 110 111
121 136 59 64
115 144 94 63
1523 2202 5010 3905
1147 1797 3724 3199
30 30 20 27
25 33 36 37
43 48 47 69
631 912 1046 951
995 1460 2338 1993
2317 3427 7010 5113
54 61 55 31
2198 3369 6546 5869
2484 3939 7592 6253
1365 2243 4166 3525
83 106 73 38
26 31 20 26
48 70 25 23
35 55 28 53
1348 1956 4322 4231
45 51 48 45
10 26 27 27
92 95 84 88
51 39 28 14
1038 1357 2991 2437
42 38 33 26
15 38 16 27
6069 9894 18133 15316
180 128 98 82
993 1354 1664 1387
1682 2647 5125 4424
176 221 127 110
217 229 171 121
10505 16635 31766 24868
1279 1838 2941 2557
44 42 36 40
1679 2529 5161 4540
204 248 281 280
626 1039 1790 1735
103 119 111 65
71 56 35 36
2016 3081 5174 4146
20 36 27 30
2244 3721 6355 4764
2721 3720 7618 5752
252 334 809 707
32 33 76 47
215 399 735 625
37 12 73 19
258 367 931 787
24 56 90 81
34 25 55 7
674 1162 2623 2228
463 753 1797 1254
36 60 267 199
18 14 39 38
41 58 218 86
425 778 1909 1288
130 152 493 337
130 213 557 528
18 17 41 20
753 1412 3008 2193
685 1203 2649 2239
560 906 1908 1539
42 25 93 18
25 24 67 26
23 20 70 25
283 440 1096 793
536 1046 2197 1102
411 868 1829 1420
768 1302 2742 1641
257 267 834 366
536 715 1805 1116
821 883 2341 1375
145 215 576 455
297 433 1177 633
390 486 1261 623
431 578 1516 1034
109 122 339 162
954 1356 3095 1574
176 220 583 300
482 608 1438 846
502 758 1756 1198
1172 1589 3436 2425
1060 1659 3530 2312
692 1069 2461 1882
97 108 261 144
262 410 966 716
34 44 140 91
416 610 1528 1146
26 28 80 46
378 558 1301 700
21 21 82 53
114 154 386 240
4 17 32 12
261 432 1014 806
429 858 1974 1680
261 354 869 800
67 40 120 52
365 599 1606 1089
72 100 274 212
300 414 1120 785
6 16 47 44
526 935 2165 1583
286 458 1051 748
610 845 1800 1234
560 992 2160 1660
260 391 933 668
639 938 1880 1648
8 2 20 16
248 371 873 638
228 323 755 458
240 293 739 306
180 237 735 466
541 855 1930 1399
620 836 1951 1065
595 932 1926 1515
418 576 1301 1016
291 381 922 558
25 19 71 62
149 210 391 420
178 141 353 153
275 365 1011 616
41 32 35 26
342 540 1461 1081
40 56 170 122
59 138 312 276
36 55 97 28
9 16 35 21
14 31 100 115
422 537 1480 875
36 31 100 81
118 125 379 261
362 472 1037 827
436 516 1281 767
139 174 335 272
232 359 1046 624
44 84 212 88
739 1090 2526 1871
33 22 52 29
62 96 215 205
368 554 1135 907
1531 2724 5269 4185
451 532 918 644
279 362 662 553
52 48 127 64
363 563 1445 1043
695 987 2289 1541
661 872 1689 1122
20 12 36 18
1146 1849 4496 3677
39 34 21 12
36 62 138 54
132 183 424 369
1378 1885 4288 3088
54 55 121 61
658 1026 2458 1529
260 441 929 610
26 20 95 84
307 355 818 574
1024 1666 3758 3027
27 24 99 43
215 330 766 731
389 569 1451 850
559 729 1807 985
275 322 714 567
560 850 2005 1421
515 667 1508 983
38 45 65 29
813 1288 2826 2381
296 391 622 242
1304 1742 3435 1823
1109 1485 2866 1776
1191 1757 3728 2795
408 460 872 536
22 4 35 13
20 30 64 23
435 546 1258 751
68 86 201 129
97 119 311 281
53 48 92 71
311 334 846 344
85 70 189 120
15 37 68 66
41 42 117 77
408 519 991 604
189 200 469 288
20 19 71 30
10 17 87 20
142 178 417 156
300 347 855 580
79 79 311 98
309 414 956 576
4 6 39 15
526 871 1831 1181
330 386 897 571
32 22 10 11
308 398 877 427
237 288 627 431
891 1195 2747 1179
162 191 502 362
484 614 1459 1117
672 975 1968 1382
92 86 261 123
44 27 49 16
346 398 929 507
174 263 623 534
2467 3150 6065 3493
849 1361 2877 1812
9 17 17 8
390 584 1232 646
539 704 1327 896
649 760 1595 1010
674 937 1765 1342
309 282 732 469
523 715 1575 857
189 182 409 271
191 249 334 258
638 894 1384 1112
775 1009 1883 1299
93 43 49 16
19 14 34 28
157 198 420 245
773 1200 2258 1699
302 455 1120 687
220 366 987 677
21 22 58 51
13 27 82 60
19 10 36 20
115 164 495 375
235 234 729 377
523 836 1528 965
77 79 299 207
69 77 221 166
215 271 704 469
266 261 771 455
252 287 659 243
30 62 129 90
48 60 159 102
